has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label,label_encoded,code_density,py_file_ratio,suspicious_indicator_count,avg_file_size,is_unusually_small
1,10,5460,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.861,4094,3,grooveshark,benign,0,409.4,0.3,2,546.0,0
1,15,19716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.655,14558,6,swissqr,benign,0,970.5333333333333,0.4,1,1314.4,0
1,10,18683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.597,14984,6,wsipc,benign,0,1498.4,0.6,1,1868.3,0
0,27,142172,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.682,128244,22,ProteinClusterTools,benign,0,4749.777777777777,0.8148148148148148,2,5265.62962962963,0
1,233,424894,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.68,120353,80,eea.relations,benign,0,516.5364806866953,0.34334763948497854,3,1823.5793991416308,0
0,41,199343,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.353,120779,30,sayou-loader,benign,0,2945.829268292683,0.7317073170731707,2,4862.024390243902,0
1,12,37565,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.581,31381,8,lisatools,benign,0,2615.0833333333335,0.6666666666666666,2,3130.4166666666665,0
1,10,13421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.597,12210,3,trust-patern-15mine-ex-forex-next3,benign,0,1221.0,0.3,1,1342.1,0
0,42,106110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.727,65273,18,zur-ecu-client,benign,0,1554.1190476190477,0.42857142857142855,1,2526.4285714285716,0
0,12,66915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,41777,9,agentworks,benign,0,3481.4166666666665,0.75,0,5576.25,0
0,276,3495229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.779,2315965,213,prodsys,benign,0,8391.177536231884,0.7717391304347826,1,12663.873188405798,0
1,50,226109,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4.815,110422,27,ryvencore,benign,0,2208.44,0.54,3,4522.18,0
1,14,24645,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4.305,21110,6,square-skill-helpers,benign,0,1507.857142857143,0.42857142857142855,3,1760.357142857143,0
0,47,71954,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4.792,25822,20,dndgmod,benign,0,549.4042553191489,0.425531914893617,3,1530.936170212766,0
0,873,8704170,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,4.723,7492300,522,sgltmp,benign,0,8582.245131729667,0.5979381443298969,11,9970.41237113402,0
1,21,83786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.128,2105,4,basexpy,benign,0,100.23809523809524,0.19047619047619047,1,3989.809523809524,0
0,44,417501,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.534,388072,39,ionoscloud-cert-manager,benign,0,8819.818181818182,0.8863636363636364,3,9488.65909090909,0
1,11,10430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586,3615,3,profilerpy,benign,0,328.6363636363636,0.2727272727272727,1,948.1818181818181,0
0,13,76576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,58209,9,autotuner,benign,0,4477.615384615385,0.6923076923076923,0,5890.461538461538,0
0,13,25488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.171,22182,4,aimes-math,benign,0,1706.3076923076924,0.3076923076923077,0,1960.6153846153845,0
1,96,263283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,238421,84,baiducloud-python-sdk-iam,benign,0,2483.5520833333335,0.875,1,2742.53125,0
0,4,710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.324,48,1,pychip,benign,0,12.0,0.25,0,177.5,1
0,9,68010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.515,29555,5,shaped-target-clickhouse,benign,0,3283.8888888888887,0.5555555555555556,0,7556.666666666667,0
0,43,258038,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.891,154032,20,elevator-py,benign,0,3582.139534883721,0.46511627906976744,2,6000.883720930233,0
1,8,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.593,299,1,topaz-opa,benign,0,37.375,0.125,1,105.375,1
0,8,42927,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.659,35584,4,confocal,benign,0,4448.0,0.5,2,5365.875,0
0,14,17288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.829,12738,6,tinkertown-technician,benign,0,909.8571428571429,0.42857142857142855,0,1234.857142857143,0
1,13,15195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.316,14109,7,lambda_interpreter,benign,0,1085.3076923076924,0.5384615384615384,1,1168.8461538461538,0
1,89,2746960,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.731,333719,48,p4p,benign,0,3749.6516853932585,0.5393258426966292,5,30864.719101123595,0
0,17,43696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.609,20128,7,simplegithooks,benign,0,1184.0,0.4117647058823529,1,2570.3529411764707,0
0,13,35821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.805,23550,9,nullval,benign,0,1811.5384615384614,0.6923076923076923,0,2755.4615384615386,0
0,9,20908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.521,8013,5,ryou,benign,0,890.3333333333334,0.5555555555555556,0,2323.1111111111113,0
1,20,47114,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.558,45342,10,pyfootball-api,benign,0,2267.1,0.5,2,2355.7,0
1,14,58983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.566,13140,6,ailie-net,benign,0,938.5714285714286,0.42857142857142855,1,4213.071428571428,0
1,8,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.647,334,1,rexample-py,benign,0,41.75,0.125,1,137.75,1
0,10,16492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685,12504,1,lte-nr-frequency,benign,0,1250.4,0.1,0,1649.2,0
0,11,11988,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.757,5030,2,pygofile2,benign,0,457.27272727272725,0.18181818181818182,1,1089.8181818181818,0
0,5,7495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.479,2803,1,autoscale-queue-rq,benign,0,560.6,0.2,0,1499.0,0
0,20,57845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.749,3007,2,rustga,benign,0,150.35,0.1,0,2892.25,0
1,20,42581,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,4.736,27650,12,gerapy-redis,benign,0,1382.5,0.6,5,2129.05,0
0,12,13696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.722,4267,3,optional-dependency-hint,benign,0,355.5833333333333,0.25,0,1141.3333333333333,0
1,11,2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.176,545,3,myMilePackageShv,benign,0,49.54545454545455,0.2727272727272727,1,216.54545454545453,1
1,345,3814291,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,4.822,2682505,273,msticpy,benign,0,7775.376811594203,0.7913043478260869,7,11055.915942028985,0
1,11,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.827,1579,3,scrollingtext,benign,0,143.54545454545453,0.2727272727272727,1,308.1818181818182,0
1,19,43531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.461,21015,6,code-tokenizers,benign,0,1106.0526315789473,0.3157894736842105,2,2291.1052631578946,0
0,5,7310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595,4136,2,langfuse_web,benign,0,827.2,0.4,0,1462.0,0
0,9,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0,1,1,skillsmdsh,benign,0,0.1111111111111111,0.1111111111111111,0,79.44444444444444,1
1,20,63904,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.589,26254,12,popget,benign,0,1312.7,0.6,4,3195.2,0
0,100,48435745,0,0,0,1,0,0,0,0,0,0,0,0,1,0,43,4.559,4410,9,textractor-py,benign,0,44.1,0.09,2,484357.45,0
0,469,38897186,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,4.774,898375,129,runestone,benign,0,1915.5117270788912,0.27505330490405117,7,82936.43070362473,0
1,25,13617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.895,7823,14,aiords,benign,0,312.92,0.56,2,544.68,0
1,33,154267,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.717,87501,24,plectrum-core,benign,0,2651.5454545454545,0.7272727272727273,3,4674.757575757576,0
1,11,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.874,2910,3,httpds-python,benign,0,264.54545454545456,0.2727272727272727,1,382.3636363636364,0
1,12,13149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.858,2939,2,deterministic-zip,benign,0,244.91666666666666,0.16666666666666666,1,1095.75,0
0,208,144464,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.536,105830,198,homa,benign,0,508.7980769230769,0.9519230769230769,2,694.5384615384615,0
0,15,282632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.522,23002,6,pytest-aiohttp-mock,benign,0,1533.4666666666667,0.4,0,18842.133333333335,0
1,11,989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.771,261,4,denespdf,benign,0,23.727272727272727,0.36363636363636365,1,89.9090909090909,1
0,5,2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.409,655,2,mcpzoo-persona,benign,0,131.0,0.4,0,413.4,1
1,144,99551669,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,4.495,485082,73,pyoof,benign,0,3368.625,0.5069444444444444,9,691331.0347222222,0
1,11,27819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.578,22046,3,hydra-py,benign,0,2004.1818181818182,0.2727272727272727,1,2529.0,0
1,22,17384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.672,16289,14,paperplot,benign,0,740.4090909090909,0.6363636363636364,1,790.1818181818181,0
1,63,12129311,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4.631,110312,47,pyfoal,benign,0,1750.984126984127,0.746031746031746,5,192528.74603174604,0
1,78,595908,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.992,103255,45,sms_logistics,benign,0,1323.7820512820513,0.5769230769230769,2,7639.846153846154,0
1,11,5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.507,2874,3,woon-vconfig,benign,0,261.27272727272725,0.2727272727272727,1,525.4545454545455,0
1,30,22160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.901,6996,4,tomlq,benign,0,233.2,0.13333333333333333,1,738.6666666666666,0
1,30,78776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.744,22492,12,tom-scimma,benign,0,749.7333333333333,0.4,2,2625.866666666667,0
1,13,21055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.757,9860,3,pgsqlx-generator,benign,0,758.4615384615385,0.23076923076923078,1,1619.6153846153845,0
0,21,27684253,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.563,45442,13,airflow-mcp-server,benign,0,2163.904761904762,0.6190476190476191,1,1318297.761904762,0
0,13,91606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.889,54648,8,tibet-genesis,benign,0,4203.692307692308,0.6153846153846154,0,7046.615384615385,0
0,24,219480,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,4.794,153544,16,pydomi,benign,0,6397.666666666667,0.6666666666666666,3,9145.0,0
0,28,141679,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.469,53410,5,pyramid-multiauth,benign,0,1907.5,0.17857142857142858,1,5059.964285714285,0
1,11,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.889,1521,3,calculator-jakub,benign,0,138.27272727272728,0.2727272727272727,1,234.0909090909091,0
0,8,25734,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.588,13128,4,synthetic-image-caption-generator,benign,0,1641.0,0.5,1,3216.75,0
1,103,474339,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,4.291,451391,94,testing-shallow,benign,0,4382.436893203883,0.912621359223301,8,4605.233009708738,0
0,9,25734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.716,17900,5,sensai-senguard,benign,0,1988.888888888889,0.5555555555555556,0,2859.3333333333335,0
1,10,9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.619,2726,2,ipywalrus,benign,0,272.6,0.2,1,904.9,0
1,12,8291,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4.956,5970,3,dockerswabber,benign,0,497.5,0.25,3,690.9166666666666,0
1,7,4792,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.272,3251,1,history-candle,benign,0,464.42857142857144,0.14285714285714285,4,684.5714285714286,0
1,11,9002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.785,5317,2,speeder,benign,0,483.3636363636364,0.18181818181818182,1,818.3636363636364,0
1,27,100564,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.268,40137,11,lumimqtt,benign,0,1486.5555555555557,0.4074074074074074,2,3724.5925925925926,0
1,32,199995,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.676,174925,19,ytextract,benign,0,5466.40625,0.59375,2,6249.84375,0
1,118,6733508,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4.638,6709865,108,steam,benign,0,56863.26271186441,0.9152542372881356,4,57063.627118644064,0
1,13,12798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.844,7473,4,fastapi-manager,benign,0,574.8461538461538,0.3076923076923077,1,984.4615384615385,0
1,89,878572,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4.067,852748,82,pyvter,benign,0,9581.438202247191,0.9213483146067416,5,9871.595505617977,0
0,38,483947,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.611,434001,35,janus-core,benign,0,11421.078947368422,0.9210526315789473,1,12735.447368421053,0
0,23,178485,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,4.635,158435,14,cloud-pipelines-components,benign,0,6888.478260869565,0.6086956521739131,6,7760.217391304348,0
0,23,45692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.571,34806,13,godot-input-map-auditor,benign,0,1513.304347826087,0.5652173913043478,0,1986.608695652174,0
1,135,805180,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4.749,261325,56,bda.plone.orders,benign,0,1935.7407407407406,0.4148148148148148,2,5964.2962962962965,0
1,93,855970,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5.091,88332,49,django-amazon-price-monitor,benign,0,949.8064516129032,0.5268817204301075,3,9203.978494623656,0
1,50,127480,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.778,114150,42,nintorch,benign,0,2283.0,0.84,4,2549.6,0
1,11,3756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.819,1925,3,xmm-tools,benign,0,175.0,0.2727272727272727,1,341.45454545454544,0
0,5,901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.325,46,2,fake-project-ba,benign,0,9.2,0.4,0,180.2,1
1,16,18442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5734,5,exdrf-gen-al2at,benign,0,358.375,0.3125,1,1152.625,0
1,22,170446,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.741,107628,11,splicemachinesa,benign,0,4892.181818181818,0.5,4,7747.545454545455,0
0,11,18824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.387,7219,2,wikiscraper-py,benign,0,656.2727272727273,0.18181818181818182,1,1711.2727272727273,0
1,10,28576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.359,11032,3,libManager,benign,0,1103.2,0.3,2,2857.6,0
1,3,14876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.001,14613,2,pipegeohash,benign,0,4871.0,0.6666666666666666,1,4958.666666666667,0
0,28,158672,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.457,130256,19,pypeduct,benign,0,4652.0,0.6785714285714286,3,5666.857142857143,0
1,87,1413422,0,1,0,1,0,0,1,0,0,0,0,1,0,0,8,4.982,217926,53,forgeoagent,benign,0,2504.896551724138,0.6091954022988506,5,16246.229885057472,0
0,8,24102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72,15748,3,iso8601,benign,0,1968.5,0.375,0,3012.75,0
1,30,35663,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4.536,15563,9,decmore,benign,0,518.7666666666667,0.3,3,1188.7666666666667,0
1,30,68445,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,4.917,53329,12,bob.db.cuhk-cufsf,benign,0,1777.6333333333334,0.4,5,2281.5,0
1,11,8072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.435,7137,3,puco,benign,0,648.8181818181819,0.2727272727272727,1,733.8181818181819,0
1,11,11583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.916,3775,3,ncat,benign,0,343.1818181818182,0.2727272727272727,2,1053.0,0
0,10,26440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.94,25356,6,abx-plugin-wget,benign,0,2535.6,0.6,1,2644.0,0
1,5,4579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.587,4114,3,ENN,benign,0,822.8,0.6,1,915.8,0
1,13,23667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537,18811,9,dagather,benign,0,1447.0,0.6923076923076923,1,1820.5384615384614,0
0,36,220104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51,53701,15,ecs-deplojo,benign,0,1491.6944444444443,0.4166666666666667,0,6114.0,0
0,12,87574,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.507,68556,2,iflow-mcp_hopx-ai-mcp,benign,0,5713.0,0.16666666666666666,2,7297.833333333333,0
0,15,89296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807,23218,2,pystac-ext-view,benign,0,1547.8666666666666,0.13333333333333333,0,5953.066666666667,0
0,7,16329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.412,6926,2,llama-index-tools-typecast,benign,0,989.4285714285714,0.2857142857142857,0,2332.714285714286,0
1,11,6322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.988,883,1,pytyped,benign,0,80.27272727272727,0.09090909090909091,1,574.7272727272727,1
0,109,543503,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,4.738,381769,43,roughpy-jax,benign,0,3502.467889908257,0.3944954128440367,2,4986.266055045871,0
1,32,85534,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,4.659,62225,8,devbox,benign,0,1944.53125,0.25,5,2672.9375,0
0,9,225471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,9184,3,everything-search-mcp,benign,0,1020.4444444444445,0.3333333333333333,0,25052.333333333332,0
1,14,17326,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.385,9445,5,oracle-kernel,benign,0,674.6428571428571,0.35714285714285715,3,1237.5714285714287,0
1,12,4682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.692,3839,3,pointscatter,benign,0,319.9166666666667,0.25,1,390.1666666666667,0
0,25,51497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.643,38661,20,py-multi-agent-search,benign,0,1546.44,0.8,1,2059.88,0
1,50,1389963,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.665,67210,9,GRobot,benign,0,1344.2,0.18,4,27799.26,0
1,41,169452,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,4.489,76166,14,channel-access.server,benign,0,1857.7073170731708,0.34146341463414637,4,4132.975609756098,0
0,24,85820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.669,41651,12,funcnodes-images,benign,0,1735.4583333333333,0.5,0,3575.8333333333335,0
1,11,12814,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.8,8112,2,ailola,benign,0,737.4545454545455,0.18181818181818182,3,1164.909090909091,0
1,15,57823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516,53832,5,streamtools,benign,0,3588.8,0.3333333333333333,1,3854.866666666667,0
0,34,156033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.869,9401,2,fail2ban-log-parser,benign,0,276.5,0.058823529411764705,0,4589.205882352941,0
1,90,664857,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,4.696,129773,36,fpylll,benign,0,1441.9222222222222,0.4,5,7387.3,0
0,77,391547,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,5.202,299249,31,GSEGUtils,benign,0,3886.3506493506493,0.4025974025974026,3,5085.025974025974,0
1,12,1700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.741,736,3,berks-very-simple-dictionary,benign,0,61.333333333333336,0.25,2,141.66666666666666,1
1,17,164581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.594,152267,8,unitypredict-engines,benign,0,8956.882352941177,0.47058823529411764,3,9681.235294117647,0
1,14,24823,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.229,10161,5,astronomer-starship-provider,benign,0,725.7857142857143,0.35714285714285715,3,1773.0714285714287,0
0,4,18900,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.386,18088,1,kestrel-llm-vertex,benign,0,4522.0,0.25,2,4725.0,0
1,180,474452,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4.493,454337,169,opengsq,benign,0,2524.0944444444444,0.9388888888888889,4,2635.8444444444444,0
1,16,71593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74,37556,6,envbot,benign,0,2347.25,0.375,1,4474.5625,0
0,13,64483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.746,21620,8,pysaten,benign,0,1663.076923076923,0.6153846153846154,0,4960.2307692307695,0
1,7,20046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.885,12448,3,k8smap,benign,0,1778.2857142857142,0.42857142857142855,1,2863.714285714286,0
0,30,136877,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.637,96559,17,skillfull,benign,0,3218.633333333333,0.5666666666666667,2,4562.566666666667,0
0,14,4222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.721,2476,6,ph-llmops,benign,0,176.85714285714286,0.42857142857142855,0,301.57142857142856,0
0,20,3341921,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4.585,144231,9,aule-attention,benign,0,7211.55,0.45,2,167096.05,0
0,320,3519862,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,4.498,3213235,292,reaxkit,benign,0,10041.359375,0.9125,6,10999.56875,0
1,17,35835,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.533,15169,8,python-logstash-tradingstrategy,benign,0,892.2941176470588,0.47058823529411764,2,2107.9411764705883,0
1,26,261184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.225,196359,14,iaode,benign,0,7552.2692307692305,0.5384615384615384,3,10045.538461538461,0
1,22,1057897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.705,12730,5,get-media-files,benign,0,578.6363636363636,0.22727272727272727,1,48086.22727272727,0
1,41,42467,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,4.6,26132,16,beeminder-sync,benign,0,637.3658536585366,0.3902439024390244,3,1035.780487804878,0
1,6,6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.012,3985,3,dajapy,benign,0,664.1666666666666,0.5,1,1039.1666666666667,0
0,76,359068,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.551,314715,60,lyme,benign,0,4140.986842105263,0.7894736842105263,1,4724.578947368421,0
0,244,1632218,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,4.797,1486560,216,llx,benign,0,6092.459016393443,0.8852459016393442,6,6689.418032786885,0
1,12,4973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994,2616,4,pyarmstrongnum,benign,0,218.0,0.3333333333333333,1,414.4166666666667,0
0,74,1240685,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,4.829,240193,49,deckbridge,benign,0,3245.8513513513512,0.6621621621621622,3,16766.013513513513,0
1,28,8753289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.507,6448,3,test-version-powerhouse-helper-3,benign,0,230.28571428571428,0.10714285714285714,1,312617.46428571426,0
0,14,606939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.741,25694,5,autocmd-cli,benign,0,1835.2857142857142,0.35714285714285715,1,43352.78571428572,0
1,17,11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,9253,6,fsc.iohelper,benign,0,544.2941176470588,0.35294117647058826,1,659.8235294117648,0
1,11,22161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517,9922,3,requirepy,benign,0,902.0,0.2727272727272727,1,2014.6363636363637,0
1,10,6202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.976,5336,2,streamplot,benign,0,533.6,0.2,1,620.2,0
1,12,18296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.505,15576,4,psycho-orm-frankenstein,benign,0,1298.0,0.3333333333333333,1,1524.6666666666667,0
1,16,57018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.665,19328,5,memnet,benign,0,1208.0,0.3125,1,3563.625,0
1,32,109831,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.661,47585,11,plone.app.viewletmanager,benign,0,1487.03125,0.34375,2,3432.21875,0
0,23,67716,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.665,35536,13,google-authz-client,benign,0,1545.0434782608695,0.5652173913043478,1,2944.1739130434785,0
1,20,211460,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,150353,12,Portrait-Robot-G5,benign,0,7517.65,0.6,3,10573.0,0
1,17,82980,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.046,2356,2,winrt-Microsoft.Windows.AppNotifications,benign,0,138.58823529411765,0.11764705882352941,2,4881.176470588235,0
0,30,29046,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.211,24969,26,jfk-django-core,benign,0,832.3,0.8666666666666667,2,968.2,0
0,23,208860,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.737,173629,14,caj2pdf-restructured,benign,0,7549.086956521739,0.6086956521739131,2,9080.869565217392,0
1,45,250023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.393,28189,7,evrmore-accounts,benign,0,626.4222222222222,0.15555555555555556,2,5556.066666666667,0
1,11,9686,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.553,8280,4,tf2-dist-utils,benign,0,752.7272727272727,0.36363636363636365,3,880.5454545454545,0
1,10,10753,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.514,10016,3,xdspider,benign,0,1001.6,0.3,2,1075.3,0
