has_setup_py,num_files,total_size_bytes,has_eval,has_exec,has_base64_decode,has_subprocess,has_os_system,has_socket,has_requests_call,has_urllib_request,has_env_access,has_setup_cmdclass_override,has_hex_or_b64_blob,has_getattr_dynamic,has_ctypes,has_marshal_pickle,num_non_py_executable_like,py_code_entropy,py_code_length,num_py_files,package_name,label
1,9,10859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.389,10232,3,jsoncrawler,benign
0,9,201573,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.791,200270,6,uniqk,benign
1,18,34595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.986,10430,4,pytorch-to-tflite,benign
1,32,91400,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.803,32757,11,nwborglab,benign
0,73,50576337,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.473,191219,27,ii-slide,benign
0,9,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503,97,1,typed-bitmart,benign
1,9,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.684,236,1,Imagegrab,benign
1,58,411946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.534,62815,27,odoo14-addon-energy-project,benign
1,12,16409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.916,14423,3,treespace,benign
0,7,38093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.795,1355,1,stateset-acp-native,benign
0,67,249986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.731,25926,16,ims.upload,benign
0,24,104878,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.83,80157,9,mylang-compiler,benign
1,12,3172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.886,1494,6,main-module-my-test,benign
0,36,251884,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,5.092,232852,31,improvado-pipeline-sdk,benign
1,33,65134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685,62317,24,djangoldp-polls,benign
1,34,72638,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4.902,19291,3,jupyter-saagie-plugin,benign
0,30,5978130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.624,44913,13,mpl_bsic,benign
1,15,40278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.857,38274,7,FlightReportManager,benign
1,21,77609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.514,43314,5,Flask-Session-Refresh-Option,benign
0,341,2788162,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,4.99,118956,10,ctinexus,benign
1,35,46877,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.749,43996,27,patreon,benign
0,32,146248,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.63,99722,20,mcp-veo,benign
0,12,17849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.669,13477,5,pytorch-molecular-energy,benign
1,17,53613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.609,31128,7,nb-hdr-plotter,benign
0,44,228568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.556,202562,34,flash-db,benign
1,11,3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787,1756,2,catus,benign
0,55,526963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4.718,264016,39,mcp-lightcast,benign
1,32,62724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.478,25903,11,numflow,benign
0,16,73876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.779,1027,1,goldencheck-native,benign
0,15,61015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.748,16203,9,django-routines-tr,benign
1,17,24085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.467,22998,9,osmxml,benign
1,5,11214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.694,10798,3,rrds-template,benign
1,17,16109,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.861,3643,8,PyToolMaster,benign
1,26,30868,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.733,25904,15,banter,benign
0,57,11609923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.803,77588,4,lfpack,benign
1,45,158838,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.776,52330,29,cloudshell-logging,benign
1,8,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.569,167,1,fit.pyt.translator,benign
0,20,1219510,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3.832,111086,10,gora-chat-history,benign
0,30,197648,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.382,189432,25,smqtk_descriptors,benign
0,83,4069588,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.834,53759,31,benchstreet,benign
1,45,65493,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4.747,45473,21,conda-forge-metadata,benign
1,16,18198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.484,15294,5,after-class,benign
0,10,66983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.795,39931,4,arxiv-research-mcp,benign
0,46,264523,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,4.931,240354,35,chronos-mcp,benign
0,50,231452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.793,212026,45,base-agentkit,benign
1,10,8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.763,1533,2,stuboto,benign
1,10,7104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.645,5378,4,musicplayercontrolpackage,benign
1,19,72711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.944,2925,1,kerberos-py23,benign
0,14,119232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.581,103106,10,anip-grpc,benign
0,23,50135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.638,42383,19,ulfblk-gateway,benign
1,10,33809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.682,4159,2,ruspython-translator,benign
1,16,52562,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.59,25837,5,keepassx,benign
1,10,29224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,1327,1,envvalidator,benign
1,13,2876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909,1217,2,links-devops,benign
1,13,7605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.707,4809,4,nsequoter,benign
1,32,79049,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.893,19652,8,llvm-diagnostics,benign
0,5,2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.515,770,2,gstin-validator,benign
0,8,50755,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.923,1444,4,airbyte-source-fastbill,benign
0,5,8732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.573,4413,2,jupy-sdk,benign
0,18,180304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.215,127261,14,nonebot-adapter-mirai,benign
0,17,52237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.281,41532,7,MUFS,benign
1,162,3345255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.497,32396,16,blogdegins,benign
1,11,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.733,1152,3,ranchana-helloworld-library,benign
1,16,24263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4.7,15653,6,pandocpm,benign
0,9,19773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.86,218,1,colador,benign
0,10,63430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.466,6856,3,librix,benign
1,10,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.906,1302,2,nemo_annotator_plugin,benign
1,17,569084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.828,5172,4,dash-escher,benign
0,31,76866,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,4.86,67378,26,dlubal-mcp,benign
0,331,3254767,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,5.432,1478146,230,boss-agent-cli,benign
0,55,977350,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.74,177278,33,dbml-to-sqlmodel,benign
0,33,199407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.645,145568,15,claude-meet-mcp,benign
0,24,100357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.558,77628,12,robotframework-httpctrl,benign
0,16,73064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.832,49859,5,modelctl-mlflow,benign
1,13,10632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.369,6386,2,flask-restful-routing,benign
0,21,26370,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.456,14732,5,moat-lib-diffiehellman,benign
1,34,65899,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4.831,30340,12,sqlalchemy-rdsiam,benign
1,11,2678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.824,780,3,lmhprint,benign
1,26,106753,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,4.569,104347,17,dotcloud,benign
1,12,47926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,2745,3,Pokemon-Library-Lmba,benign
1,15,24684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697,4362,4,smsframework-amazon-sns,benign
0,16,121983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.422,25124,5,pinns,benign
0,14,14412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.815,3306,2,codetree-skill,benign
1,24,19520,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.584,10504,10,smyte_pylib,benign
0,12,57615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022,35944,3,utils-miget,benign
1,13,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674,5632,3,raxtoken-auth-openstack,benign
1,14,59211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.784,53446,12,pyblock,benign
1,13,14400,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.835,4396,4,ventral,benign
0,64,1287227,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4.949,1270033,54,iflow-mcp_ms82119_nifimcp,benign
0,4,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.685,300,1,math-lihu-4375,benign
1,23,23383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.779,12741,13,levit-report,benign
1,59,353837,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.302,318594,44,quantadex,benign
0,34,97771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.633,79989,23,python-jsonlogic,benign
1,53,55005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.933,22498,16,collective.collection2xlsx,benign
0,19,66512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504,57766,9,whatsapp-api-connect,benign
1,12,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.786,967,5,mathoperations-arva,benign
1,5,10713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.565,9819,3,helldiver,benign
0,31,44044,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.8,34187,27,valo-api-official,benign
0,68,122925,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.736,82895,58,exs-core,benign
1,14,56822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219,15209,3,claire-organizer,benign
0,9,45643,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.651,38254,3,mcp-sqlite3,benign
0,14,22212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.622,20070,11,blackjack-cli,benign
1,22,135457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.012,94446,10,pystrict3,benign
1,10,9403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.076,998,3,myfunctions-namazsari,benign
0,196,9266137,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,4.605,704833,146,mir-ml-utils,benign
0,36,349029,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.473,181759,19,rionid,benign
1,11,801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868,261,4,omarpdf786,benign
0,127,1673743,0,0,0,1,0,0,1,0,1,0,0,1,0,0,6,4.502,388569,58,kilm,benign
1,10,13572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.503,4139,4,shaml,benign
1,16,51749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.003,13059,3,cdk-cloudformation-generic-transcribe-vocabulary,benign
1,18,14767,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.835,10302,8,django-mailup,benign
1,486,7747225,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,4.388,2904117,408,lpot,benign
1,13,17476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.788,8549,4,aesthema,benign
0,11,38789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.319,30959,1,sphinxcontrib-phpdomain,benign
1,11,19226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.935,10288,2,dc6006l,benign
1,13,347724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.741,3154,2,streamlit-gif-viewer-demo,benign
1,26,40388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.728,16205,16,suclepy,benign
0,9,34734,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.361,16393,2,claude-wt,benign
1,8,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.725,362,1,tack,benign
0,34,777706,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,4.545,341085,17,photosync-tool,benign
1,16,33871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.796,14824,8,django-dbconn-retry-coreteam,benign
1,41,110884,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.561,53477,14,tcsctl,benign
0,12,15680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.625,4404,7,cli-dependency-graph,benign
1,24,65118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95,26701,10,aiopath,benign
1,60,471371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.574,65595,22,django-aps-purchasing,benign
1,21,13858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.662,11603,14,tui-rvds,benign
1,26,212197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.763,9352,2,quitefastmst,benign
1,14,20438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.641,15910,6,bcam,benign
1,4,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.606,268,3,my01,benign
1,13,6791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.631,5189,5,pyasync,benign
1,5,4565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.879,3436,3,pynomics,benign
0,9,21652,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.369,14828,4,httpSocketGateway,benign
1,15,15779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.904,2896,5,linkedin-job-search,benign
0,21,400028,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.714,47963,9,aer-gel-annotate,benign
0,8,39384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.467,31026,3,json-paths,benign
0,21,18705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.667,6492,10,graph-algo-nd,benign
1,29,20944,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.756,5784,13,formulaire-app,benign
1,105,687644,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4.407,653901,95,pescheck-client,benign
1,9,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.696,343,2,anacondaasdf2,benign
1,15,9056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.924,7968,6,zerodb-server,benign
1,10,23564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117,10852,3,docode-managebd,benign
1,57,95417,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4.392,62063,20,tabledata,benign
0,13,22943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.488,9999,2,mawinka,benign
0,15,38586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.893,29070,11,dobotapi,benign
0,9,7444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.824,2472,3,md-viewer-editor,benign
1,16,62143,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4.804,22315,6,aiohttp_runserver,benign
1,8,2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.623,2231,2,ghost-stt,benign
1,12,17690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909,16071,4,pyunlvrtm,benign
1,147,1605535,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,4.915,1394768,86,mpop,benign
1,10,1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.782,934,3,boycesdk,benign
0,97,2583777,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,5.666,206077,75,aigis-lint,benign
0,27,81912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.766,17762,11,scoreapi,benign
0,30,161633,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.553,123411,18,nc2cog,benign
1,14,17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.519,9076,5,proxy-api-package,benign
1,13,22835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.428,7218,3,sphinxcontrib-documentedlist,benign
0,4,45110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.622,28853,1,blue-onnx,benign
1,3,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.555,617,2,shangyi,benign
0,11,19456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.738,4712,6,pl-ergonomics,benign
1,12,21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.395,16687,3,github-api-cache,benign
0,12,4921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.288,84,3,tmp-python-sample-yn1205,benign
0,20,82815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.616,63677,11,asyncio-scheduler,benign
0,148,1034613,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.86,901615,126,agent-gantry,benign
0,23,75675,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.004,49374,17,token-optimizer-mcp,benign
1,16,7631,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.701,6618,7,mclebets,benign
1,20,23903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,6732,6,mages,benign
0,23,58347,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.627,51235,18,wtforglib,benign
1,19,30251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.811,9809,9,synker,benign
0,31,160452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.543,65713,20,backtester_poo_272_mcd,benign
1,76,255020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.643,208407,47,os-cloud-config,benign
0,7,1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,peloton.monitoring,benign
1,14,52274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.611,32949,5,exdoc,benign
0,53,117107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.688,93710,43,bagelquant-core,benign
1,29,16084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.718,5206,6,collective.whoiswho,benign
1,25,93354,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4.5,75624,11,duet,benign
0,56,85659040,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,4.831,248474,23,sincomp,benign
1,22,44149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.648,31881,11,openports,benign
1,17,44918,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.475,32353,7,aion-optimizer,benign
0,64,1030110,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.899,520060,51,pvtend,benign
1,41,496421,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.476,74186,25,omnia-timeseries-sdk,benign
1,16,36922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.073,34313,8,wizardai,benign
0,14,46702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.874,7173,7,fbs-build-utils,benign
0,41,447023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.767,333818,26,routeprofile,benign
0,13,55316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.698,43855,10,slidesmd,benign
0,20,38705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,9333,3,mkdocs-nbconvert,benign
1,12,20121,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.557,13499,2,pandas-summary,benign
1,8,1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.768,402,2,flask-yarl,benign
1,69,624359,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.762,52226,38,spark-board,benign
0,12,39099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.693,34586,9,qcload,benign
0,6,25057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.637,7094,1,matplotlib-tufte,benign
0,37,258234,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.394,60117,13,dask-utils,benign
0,395,1929802,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,4.547,1896427,381,unbound-gateway,benign
1,8,29016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.862,7748,4,aioconfig,benign
1,5,3261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.79,2302,3,doraemonthai,benign
1,13,6818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48,5818,2,satori-imager,benign
1,27,1263409,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4.595,214679,15,Physcraper,benign
0,8,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.131,31,1,teststand,benign
0,14,2571993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.683,19955,5,indiapins,benign
1,94,83248541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,8901,5,cp77-hairdresser,benign
0,13,34252,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.059,24685,6,req-agent,benign
0,5,7392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29,4050,1,click-aliasing,benign
1,11,1773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.588,1059,3,WebhookSite,benign
1,9,1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.697,403,2,jeiutils,benign
0,41,87190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.408,5886,5,trytond-production-split,benign
0,21,86238,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.91,45861,9,web-counter,benign
1,8,10639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.907,636,1,ProcessamentoImgPython-Dio,benign
1,23,1516903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.917,1160,2,motmot.imops,benign
0,11,45028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.888,10656,2,dtstools,benign
0,23,64414,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,4.781,52086,14,federated-learning-enterprise,benign
1,11,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.923,1783,3,sdxpys,benign
1,44,195312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.217,181816,34,neon-data-models,benign
1,11,6142,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.767,2767,1,c-sghmc,benign
1,13,61428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.534,34270,4,azure-waf-deployer,benign
1,29,81536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.473,23500,10,pynrm,benign
0,129,1133256,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.882,658065,97,youtube-complete-mcp,benign
1,17,10460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.724,8099,6,uricli,benign
1,26,938669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,5597,11,trame-video,benign
0,35,426785,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.679,373439,22,nimbalwear,benign
1,29,192634199,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.01,168383,18,kg-qa,benign
1,14,113329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.79,25462,9,palabros,benign
1,23,141554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.672,52829,7,seqlogo,benign
0,51,711752,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,4.787,690149,48,vanna-scalegen,benign
0,53,277385,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.874,239171,47,s3pathlib,benign
0,13,30840,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.402,12497,1,iflow-mcp_ia-programming_youtube-mcp,benign
0,16,34913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259,25448,6,intel-map-client,benign
1,37,144691,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.568,131405,25,mewbot-dev-tools,benign
1,29,56680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.047,10261,5,hostout.ubuntu,benign
0,74,863880,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,4.909,819937,63,usepyx,benign
0,8,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,visioncore-frc,benign
1,14,62493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.634,14647,2,synapse-s3-storage-provider,benign
1,15,18071,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,4.756,8863,7,ksmi,benign
0,15,31948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.516,17173,3,xmlpydict,benign
0,22,69636,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.489,56652,12,webcreeper,benign
1,7,630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.406,70,1,minicef,benign
1,12,5251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.605,3086,4,namestudio,benign
1,12,60261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.601,21181,3,pyidw,benign
1,35,54816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.715,48961,26,custom-erp-connector,benign
1,7,18556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.968,9490,3,bigrams,benign
0,9,13805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,chaquopy-stubs-androidx-dynamicanimation-dynamicanimation,benign
1,12,9367,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.742,8364,4,notify-client,benign
1,8,1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.809,322,2,stealthify,benign
0,168,6513544,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,4.704,274012,29,agent-bus-mcp,benign
0,45,204058,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4.684,153583,27,llm-consortium,benign
0,200,4399122,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,4.909,1911542,133,pyBaleBotAPIII,benign
